repo,季均代码参与者数量,季均代码贡献者数量,日均代码提交数量,季均代码提交关联PR的比率,季均PR关联issue的比率,日均PR创建数量,季均代码审查比率,季均代码合并比率,日均提交代码行数,proj_id,季均bug类issue处理时间平均数,季均bug类issue处理时间中位数,日均关闭PR数量,季均issue评论频率,季均issue首次响应时间平均数,季均issue首次响应时间中位数,季均PR处理时间平均数,季均PR处理时间中位数,日均更新issue数量,季均代码审查评论频率,季均最近版本发布次数,季均组织数量,季均组织贡献者数量,日均组织代码提交次数,季均组织持续贡献时间,季均观察贡献者数量,日均观察者贡献次数,季均issue贡献者数量,日均issue贡献次数,日均代码贡献次数,季均个人贡献者数量,日均个人贡献次数,季均访客贡献者数量,日均访客贡献次数,季均常客贡献者数量,日均常客贡献次数,季均核心贡献者数量,日均核心贡献次数
https://github.com/mishajw/kipa,0,0,0,0,0,0,0,0,0,gitee:mishajw/kipa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/kerinin/cfrp-rs,0,0,0,0,0,0,0,0,0,gitee:kerinin/cfrp-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/althea-net/proto,0,0,0,0,0,0,0,0,0,gitee:althea-net/proto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.003418803,0,0,0,0.307692308,0.003418803,0,0,0,0,0.307692308,0
https://github.com/AlexApps99/docs-exploit-demo,0,0,0,0,0,0,0,0,0,gitee:AlexApps99/docs-exploit-demo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/buntine/barcoders,1.384615385,1.384615385,0.03164151,0.307692308,0,0.006837607,0,0.615384615,1.684696626,gitee:buntine/barcoders,0,0,0.006837607,0.461538462,72.89,72.89,89.93,89.93,0.037606838,0,0,1.384615385,1.384615385,0.031642857,2.153846154,4.615384615,0.051282051,1.230769231,0.07008547,0.070940171,3.076923077,0.034188034,4.384615385,0.069230769,0,0,1,0.120512821
https://github.com/archer884/annatar,0.692307692,0,0,0,0,0.01025641,0,0.615384615,0,gitee:archer884/annatar,0,0,0.01025641,0,0,0,89.855,89.855,0,0,0,0,0,0,0,0,0,0,0,0.017094017,0,0,0,0,0,0,0.538461538,0.017094017
https://github.com/cosmian/cloudproof_rust,1.769230769,1.769230769,0.08038654,0.425005763,0,0.012820513,0,0,11.81938684,gitee:cosmian/cloudproof_rust,0,0,0.006837607,0,0,0,82.7573,81.433125,0,0,2.769230769,1.461538462,1.769230769,0.072687912,3.384615385,0,0,0,0,0.111965812,0.384615385,0.029059829,0.692307692,0.014529915,0.230769231,0.008547009,0.846153846,0.088888889
https://github.com/japaric/stm32f100xx,0,0,0,0,0,0,0,0,0,gitee:japaric/stm32f100xx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/01mf02/kontroli-rs,0.461538462,0,0,0,0,0.005128205,0,0.461538462,0,gitee:01mf02/kontroli-rs,0,0,0.005128205,0,0,0,89.48,89.48,0,0,0.076923077,0,0,0,0,1.538461538,0.017094017,0,0,0.01025641,1.230769231,0.018803419,1.230769231,0.013675214,0,0,0.769230769,0.01025641
https://github.com/angular-rust/ux-barcode,0,0,0,0,0,0,0,0,0,gitee:angular-rust/ux-barcode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/CudoVentures/cudos-cosmwasm-bindings,0,0,0,0,0,0,0,0,0,gitee:CudoVentures/cudos-cosmwasm-bindings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/agerasev/uni-path,0,0,0,0,0,0,0,0,0,gitee:agerasev/uni-path,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/afflux/uclcli,0,0,0,0,0,0,0,0,0,gitee:afflux/uclcli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/AljoschaMeyer/varu64-rs,0,0,0,0,0,0,0,0,0,gitee:AljoschaMeyer/varu64-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alex35mil/dotfiles,0,0,0,0,0,0,0,0,0,gitee:alex35mil/dotfiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76923077,0.141880342,0,0,0,9,0.1,11.76923077,0.130769231,0,0,1,0
https://github.com/Lev-Stambler/near-standards,0,0,0,0,0,0,0,0,0,gitee:Lev-Stambler/near-standards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/embedded-graphics/embedded-graphics,1.153846154,0.461538462,0.005131056,0.230769231,0,0.008547009,0.461538462,0.615384615,1.875400864,gitee:embedded-graphics/embedded-graphics,0,0,0.007692308,1.538446154,89.32,89.188,71.8325,71.8325,0.043589744,2.923076923,0,0.230769231,0.230769231,0.002564835,0.230769231,65.84615385,0.735042735,4.153846154,0.116239316,0.046153846,54.76923077,0.71025641,66.76923077,0.753846154,1,0.033333333,1.461538462,0.105128205
https://github.com/alexwennerberg/drive-adv,0,0,0,0,0,0,0,0,0,gitee:alexwennerberg/drive-adv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/DeaconDesperado/nektar,2,2,0.022234575,1,0,0.044444444,0,1,0.21122846,gitee:DeaconDesperado/nektar,0,0,0.044444444,0,0,0,31.755,19.33,0,0,3,1,1,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,1,0.022222222
https://github.com/alexheretic/glyph-brush,0.153846154,0,0,0,0,0.001709402,0,0.153846154,0,gitee:alexheretic/glyph-brush,0,0,0.001709402,0.615384615,90,90,89.93,89.93,0.012820513,0,5.461538462,0,0,0,0,6.461538462,0.071794872,1.384615385,0.025641026,0.005128205,7.538461538,0.095726496,6.384615385,0.070940171,0.615384615,0.01025641,1,0.01965812
https://github.com/kylestev/rfid-debug,0,0,0,0,0,0,0,0,0,gitee:kylestev/rfid-debug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alexcrichton/proc-macro2,2.153846154,0,0,0,0,0.08974359,0,0.076923077,0,gitee:alexcrichton/proc-macro2,0,0,0.105982906,1.246153846,83.40101538,86.02,89.96744615,89.97576923,0.08034188,0,15.46153846,0,0,0,0,40.30769231,0.447863248,9.615384615,0.223076923,0.197435897,32.15384615,0.403418803,45.38461538,0.524786325,3.307692308,0.076923077,1.230769231,0.264957265
https://github.com/0xor0ne/recmd,0,0,0,0,0,0,0,0,0,gitee:0xor0ne/recmd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.230769231,0.024786325,0,0,0,1.538461538,0.017094017,1.230769231,0.013675214,0,0,1,0
https://github.com/FredericaBernkastel/space-filling,0,0,0,0,0,0,0,0,0,gitee:FredericaBernkastel/space-filling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/main--/rust-timerfd,0,0,0,0,0,0,0,0,0,gitee:main--/rust-timerfd,0,0,0,0,0,0,0,0,0.001709402,0,0,0,0,0,0,0,0,0.230769231,0.003418803,0,0.230769231,0.003418803,0,0,0.076923077,0.000854701,0.153846154,0.002564103
https://github.com/jonhoo/inferno,5.461538462,2.769230769,0.062427845,1,0,0.041025641,0.258974359,0.271794872,4.470859879,gitee:jonhoo/inferno,0,0,0.05982906,0,0,0,85.89146154,87.65576923,0.012820513,1.692307692,0,2,2,0.052159341,2.461538462,68.30769231,0.763247863,1.846153846,0.021367521,0.547863248,42.92307692,0.524786325,70.69230769,0.851282051,0.615384615,0.102564103,1.307692308,0.378632479
https://github.com/aljoscha/statefun-rust,0,0,0,0,0,0,0,0,0,gitee:aljoscha/statefun-rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/almindor/max7219,0.615384615,0.615384615,0.017103519,0.246153846,0,0.003418803,0,0.307692308,0.33180827,gitee:almindor/max7219,0,0,0.003418803,0,0,0,89.29,89.29,0,0,0,0,0,0,0,1.307692308,0.014529915,0,0,0.025641026,1.538461538,0.04017094,0.384615385,0.004273504,0.230769231,0.01025641,0.923076923,0.015384615
https://github.com/7sDream/tui-markup,0.230769231,0.230769231,0.00427588,0,0,0,0,0,0.28733912,gitee:7sDream/tui-markup,0,0,0,0,0,0,0,0,0.000854701,0,0,0,0,0,0,0.769230769,0.008547009,0.153846154,0.003418803,0.004273504,1,0.014529915,0.384615385,0.004273504,0.076923077,0.001709402,0.615384615,0.005982906
https://github.com/almibe/ligature,0,0,0,0,0,0,0,0,0,gitee:almibe/ligature,0,0,0,0,0,0,0,0,0.08034188,0,0,0,0,0,0,0,0,1,0.086324786,0,0,0,0,0,0,0,1,0.086324786
https://github.com/Anonym234/esde_derive,0,0,0,0,0,0,0,0,0,gitee:Anonym234/esde_derive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/Alorel/fancy_constructor-rs,0.230769231,0,0,0,0,0.002564103,0,0,0,gitee:Alorel/fancy_constructor-rs,0,0,0.001709402,0,0,0,90,90,0,0,2,0,0,0,0,0,0,0,0,0.005128205,0.461538462,0.005128205,0,0,0.153846154,0.001709402,0.307692308,0.003418803
https://github.com/kyclark/command-line-rust,0,0,0,0,0,0,0,0,0,gitee:kyclark/command-line-rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.6923077,1.323076923,0.076923077,0.000854701,0,89.46153846,1.027350427,114.7692308,1.312820513,0,0,1,0.000854701
https://github.com/laundmo/bevy-spatial,1.230769231,1.230769231,0.025655279,0.134615385,0,0.005982906,0,0.538461538,1.506820028,gitee:laundmo/bevy-spatial,0,0,0.005982906,0,0,0,87.35,87.35,0.011111111,0,0,0.692307692,0.692307692,0.019671429,1.307692308,10.15384615,0.122222222,0.923076923,0.01025641,0.04957265,8.846153846,0.125641026,10.07692308,0.115384615,0.692307692,0.01965812,1,0.035042735
https://github.com/imran82ali/module1,0,0,0,0,0,0,0,0,0,gitee:imran82ali/module1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/amPerl/slidetown,0,0,0,0,0,0,0,0,0,gitee:amPerl/slidetown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/cozodb/cozo,2.307692308,2.076923077,0.053876085,0.692307692,0,0.02991453,0.107692308,0.692307692,7.139864027,gitee:cozodb/cozo,0,0,0.024786325,0.432223077,89.35777778,89.35777778,86.61856,86.8655,0.048717949,0.923076923,0,0.692307692,0.692307692,0.01967033,1.923076923,111.3846154,1.269230769,5.384615385,0.083760684,0.161538462,77.23076923,1.018803419,112.3076923,1.305128205,2,0.07008547,1.846153846,0.136752137
https://github.com/aichaos/rivescript-rs,0,0,0,0,0,0,0,0,0,gitee:aichaos/rivescript-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/dmarcuse/compact_path_tree,0,0,0,0,0,0,0,0,0,gitee:dmarcuse/compact_path_tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/hasezoey/dsync,0,0,0,0,0,0,0,0,0,gitee:hasezoey/dsync,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/Darkspirit/trust-acme,0,0,0,0,0,0,0,0,0,gitee:Darkspirit/trust-acme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/Aloxaf/leetcode_prelude,0,0,0,0,0,0,0,0,0,gitee:Aloxaf/leetcode_prelude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/martinthomson/ohttp,1.769230769,1.384615385,0.141104032,0.849647788,0,0.016239316,0,0.384615385,36.37405396,gitee:martinthomson/ohttp,0,0,0.007692308,0,0,0,67.65111111,67.65333333,0,0,0,1.384615385,1.384615385,0.141103297,4.538461538,6,0.066666667,0,0,0.157264957,4.307692308,0.047863248,6.538461538,0.076068376,0.076923077,0.001709402,1,0.146153846
https://github.com/deadlinks/cargo-deadlinks,1,1,0.011117287,0,0,0,0,0,0.077821012,gitee:deadlinks/cargo-deadlinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.022222222,0,0,0.011111111,3,0.033333333,2,0.022222222,0,0,1,0.011111111
https://github.com/jaseemabid/inc,0,0,0,0,0,0,0,0,0,gitee:jaseemabid/inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/lkyuchukov/fng,0,0,0,0,0,0,0,0,0,gitee:lkyuchukov/fng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/fr33zing/neutab,0,0,0,0,0,0,0,0,0,gitee:fr33zing/neutab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/aksiksi/needle,0,0,0,0,0,0,0,0,0,gitee:aksiksi/needle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,0.005128205,0,0,0,0,0,0,0,0,0,0.461538462,0
https://github.com/gin66/socksv5_future,0,0,0,0,0,0,0,0,0,gitee:gin66/socksv5_future,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,0.009876543,0,0,0,0,0,0,0,0,0,0.888888889,0
https://github.com/leo91000/archimedes,3,3,0.444691495,0.975,0,0.422222222,0,0.054054054,5.780989439,gitee:leo91000/archimedes,0,0,0.433333333,0,0,0,87.8839,89.85,0.011111111,0,57,1,1,0.011114286,1,5,0.066666667,0,0,1.666666667,5,1.622222222,6,0.166666667,0,0,1,1.566666667
https://github.com/algbio/matchtigs,0,0,0,0,0,0,0,0,0,gitee:algbio/matchtigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/allo-media/text2num-rs,1.923076923,1,0.100055586,1,0,0.035897436,0.287179487,0,6.077735494,gitee:allo-media/text2num-rs,0,0,0.035897436,0.923076923,75.78,75.78,89.15569231,90,0.01025641,2.769230769,7.923076923,0,0,0,0,0,0,2.615384615,0.029059829,0.205982906,2.769230769,0.235042735,1.769230769,0.029059829,0,0,1,0.205982906
https://github.com/khonsulabs/gooey,4,3,1.289605336,0.431034483,0,0.177777778,0.3125,0.923076923,171.372985,gitee:khonsulabs/gooey,63.1333,89.8,0.144444444,0.6818,87.5412,89.79,81.0394,88.015,0.544444444,4.2,2,2,2,0.088942857,5,74,0.866666667,6,1.233333333,1.655555556,57,2.011111111,73,1.244444444,0,0,2,2.488888889
https://github.com/fgadaleta/histo,0,0,0,0,0,0,0,0,0,gitee:fgadaleta/histo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/ajguerrer/tygress,0,0,0,0,0,0,0,0,0,gitee:ajguerrer/tygress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/atauveron/meteofrance-rs,0,0,0,0,0,0,0,0,0,gitee:atauveron/meteofrance-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/727-Ventures/openbrush-contracts,0,0,0,0,0,0,0,0,0,gitee:727-Ventures/openbrush-contracts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.022222222,0,0,0,2,0.022222222,1.153846154,0.012820513,0,0,0.846153846,0
https://github.com/alexkehayias/woz,0,0,0,0,0,0,0,0,0,gitee:alexkehayias/woz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846153846,0.009401709,0,0,0,0.307692308,0.003418803,0.307692308,0.003418803,0,0,0.538461538,0
https://github.com/k-nasa/gid,0,0,0,0,0,0,0,0,0,gitee:k-nasa/gid,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,1,0.011111111,0.923076923,0.01025641,0,0.923076923,0.01025641,0.923076923,0.01025641,0,0,1,0.01025641
https://github.com/dbrgn/tealdeer,8.538461538,4.307692308,0.184718006,0.924848178,0,0.11965812,0.48694041,0.523931624,12.57707273,gitee:dbrgn/tealdeer,0,0,0.126495726,0.826869231,84.37158462,87.74692308,67.17908462,83.65076923,0.207692308,5.83974359,2.153846154,1.923076923,1.923076923,0.031646154,1.769230769,411.4615385,4.599145299,9.307692308,0.705982906,1.311965812,330.0769231,5.269230769,419.3076923,4.929059829,1.692307692,0.209401709,1,1.464102564
https://github.com/Mubelotix/email-parser,0,0,0,0,0,0,0,0,0,gitee:Mubelotix/email-parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615385,0.004273504,0,0,0,0.384615385,0.004273504,0,0,0,0,0.384615385,0
https://github.com/alligatorjazz/cpar,0,0,0,0,0,0,0,0,0,gitee:alligatorjazz/cpar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alexgreencode/docker_secrets,0,0,0,0,0,0,0,0,0,gitee:alexgreencode/docker_secrets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/4lDO2/sbp-rs,0,0,0,0,0,0,0,0,0,gitee:4lDO2/sbp-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/AldaronLau/web_panic_hook,0,0,0,0,0,0,0,0,0,gitee:AldaronLau/web_panic_hook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/codeaye/nodekill,0,0,0,0,0,0,0,0,0,gitee:codeaye/nodekill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/dev-bio/ekko,0,0,0,0,0,0,0,0,0,gitee:dev-bio/ekko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/0xB10C/msb128,0,0,0,0,0,0,0,0,0,gitee:0xB10C/msb128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/akmizno/compact-rc,0,0,0,0,0,0,0,0,0,gitee:akmizno/compact-rc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/AleCandido/ndinterp,0,0,0,0,0,0,0,0,0,gitee:AleCandido/ndinterp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/andrew-johnson-4/Lattice,0,0,0,0,0,0,0,0,0,gitee:andrew-johnson-4/Lattice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/cossacklabs/themis,0,0,0,0,0,0,0,0,0,gitee:cossacklabs/themis,9.11,9.11,0,0.333333333,67.75,67.75,0,0,0.009259259,0,3,0,0,0,0,28.16666667,0.32037037,1.333333333,0.048148148,0,20.66666667,0.27037037,28.5,0.324074074,0,0,1,0.044444444
https://github.com/clearloop/leetcode-cli,3.153846154,1.923076923,0.038482918,1,0,0.057264957,0,0.23974359,7.194595288,gitee:clearloop/leetcode-cli,0,0,0.052991453,0.269230769,89.34,89.34,81.38466154,86.08307692,0.01965812,0,1.615384615,0.076923077,0.076923077,0,0,34.30769231,0.402564103,1.230769231,0.023076923,0.107692308,28.76923077,0.452991453,34.53846154,0.414529915,0.384615385,0.013675214,1,0.097435897
https://github.com/elkasztano/sparkypi,0,0,0,0,0,0,0,0,0,gitee:elkasztano/sparkypi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/antage/ut181a-cli,0,0,0,0,0,0,0,0,0,gitee:antage/ut181a-cli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.000854701,0,0,0,0.076923077,0.000854701,0,0,0,0,0.076923077,0
https://github.com/greshake/i3status-rust,11,7,0.422456921,0.368421053,0,0.2,0.055555556,0.7,531.9622012,gitee:greshake/i3status-rust,0,0,0.188888889,0.5294,86.1971,85.89,80.335,88.745,0.266666667,1,3,1,1,0.011114286,1,61,0.711111111,24,0.544444444,1.122222222,72,2.111111111,79,1.022222222,5,0.211111111,2,1.122222222
https://github.com/egraphs-good/egg,11.38461538,6.461538462,0.237738915,0.287424749,0,0.082905983,0,0.923076923,63.65758755,gitee:egraphs-good/egg,0,0,0.129059829,1.666676923,77.86625,77.86625,85.66866154,88.97692308,0.070940171,0,0,1.615384615,1.615384615,0.017953846,1.615384615,51.30769231,0.575213675,3.384615385,0.168376068,0.496581197,36.76923077,0.905128205,57.38461538,0.684615385,2.846153846,0.092307692,1,0.448717949
https://github.com/5mattmatt1/voxport,0,0,0,0,0,0,0,0,0,gitee:5mattmatt1/voxport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/amphitheatre-app/desktop,2,2,0.36344978,0.892847832,0,0.211111111,0,1,43.72600162,gitee:amphitheatre-app/desktop,0,0,0.236752137,0,0,0,89.25738462,89.67230769,0.013675214,0,9.153846154,0,0,0,0,2.538461538,0.028205128,1.538461538,0.017094017,0.573504274,4.307692308,0.618803419,3.307692308,0.036752137,0,0,1,0.582051282
https://github.com/kobzol/cargo-remark,0,0,0,0,0,0,0,0,0,gitee:kobzol/cargo-remark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.923076923,0.054700855,0,0,0,3.846153846,0.042735043,3.923076923,0.043589744,0,0,1,0
https://github.com/fan-tom/stream-unconsume,0,0,0,0,0,0,0,0,0,gitee:fan-tom/stream-unconsume,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/arcnmx/i2c-rs,0,0,0,0,0,0,0,0,0,gitee:arcnmx/i2c-rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769,0.008547009,0,0,0,0,0,0,0,0,0,0.769230769,0
https://github.com/advancedresearch/reachability_solver,0,0,0,0,0,0,0,0,0,gitee:advancedresearch/reachability_solver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/ansrivas/setgitconfig-rs,2,1,0.024800103,1,0,0.024786325,0,0.974358974,0.049600205,gitee:ansrivas/setgitconfig-rs,0,0,0.023931624,0,0,0,86.47448462,87.11807692,0,0,0,0,0,0,0,0,0,0,0,0.085470085,1,0.085470085,0,0,0,0,1,0.085470085
https://github.com/jetli/yew-hooks,2,2,0.04446915,0.25,0,0.011111111,0,1,41.94552529,gitee:jetli/yew-hooks,0,0,0.011111111,1,88.33,88.33,89.84,89.84,0.011111111,0,3,0,0,0,0,2,0.033333333,2,0.033333333,0.077777778,3,0.133333333,2,0.033333333,1,0.022222222,1,0.066666667
https://github.com/algesten/ureq,12.15384615,0,0,0,0.014088173,0.808547009,0.06777492,0.126266692,0,gitee:algesten/ureq,88.45019,89.556,0.767521368,2.371369231,89.03271538,89.81730769,88.4099,89.99,0.527350427,4.051282051,0,0,0,0,0,103.8461538,1.153846154,30.53846154,2.479487179,2.002564103,89.61538462,4.955555556,130.4615385,1.983760684,2.153846154,0.317094017,1,3.330769231
https://github.com/alexkirsz/socksv5,0,0,0,0,0,0,0,0,0,gitee:alexkirsz/socksv5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538461538,0.005982906,0,0,0,0.538461538,0.005982906,0,0,0,0,0.538461538,0
https://github.com/ankane/breakout-rust,0,0,0,0,0,0,0,0,0,gitee:ankane/breakout-rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/andrewyatz/rust-gc-count,0,0,0,0,0,0,0,0,0,gitee:andrewyatz/rust-gc-count,0,0,0,0,0,0,0,0,0,0,1.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/eza-community/eza,24.22222222,10.55555556,0.910382311,0.558937301,0.003861805,0.982716049,0.042680498,0.501702725,161.3353097,gitee:eza-community/eza,0,0,0.760493827,1.325666667,82.34798889,88.65333333,77.71742222,86.73,0.624691358,3.777777778,47.55555556,3.777777778,3.777777778,0.150701587,4.666666667,1763,19.8382716,75,2.139506173,3.733333333,1243.555556,15.88641975,1812.444444,20.93209877,16.22222222,1.591358025,2.111111111,3.122222222
https://github.com/amaanq/tree-sitter-squirrel,0,0,0,0,0,0,0,0,0,gitee:amaanq/tree-sitter-squirrel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615385,0.004273504,0,0,0,0.384615385,0.004273504,0,0,0,0,0.384615385,0
https://github.com/digitalsanctum/pbl,1,1,0.011117287,0,0,0,0,0,0.066703724,gitee:digitalsanctum/pbl,0,0,0,0,0,0,0,0,0,0,0,1,1,0.011114286,1,0,0,0,0,0.011111111,0,0,0,0,0,0,1,0.011111111
https://github.com/aatifsyed/you-must-conform,0,0,0,0,0,0,0,0,0,gitee:aatifsyed/you-must-conform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/alexanderkjall/nsdetect,0,0,0,0,0,0,0,0,0,gitee:alexanderkjall/nsdetect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/4khara/carbon,0,0,0,0,0,0,0,0,0,gitee:4khara/carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/MatanHamilis/DPF,0,0,0,0,0,0,0,0,0,gitee:MatanHamilis/DPF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/creator-rs/creator,0,0,0,0,0,0,0,0,0,gitee:creator-rs/creator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.088888889,0,0,0,6,0.066666667,7,0.077777778,0,0,1,0
https://github.com/afilini/rust-btcpay,0,0,0,0,0,0,0,0,0,gitee:afilini/rust-btcpay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538461538,0.005982906,0,0,0,0.538461538,0.005982906,0,0,0,0,0.538461538,0
https://github.com/antialize/ordered-locks,0,0,0,0,0,0,0,0,0,gitee:antialize/ordered-locks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://github.com/AldaronLau/awi,0,0,0,0,0,0,0,0,0,gitee:AldaronLau/awi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
